"id","name","note","format_id/id","initial_state","next_enable","parent_id/id","place","question","survey_id/id","type","variable_name","page"
"survey_methodology_extra.EE12_BAL_RESP_CUIT","CUIT",,"survey_methodology_extra.format_Char","disabled","True:EE12_ENC_MOD","survey_methodology_extra.EE12_BAL_RESP",,"CUIT","survey_methodology_extra.survey_EE12","Variable",,13
"survey_methodology_extra.EE12_ENC","ENC",,,"closed",,"survey_methodology_extra.EE12",,"Datos a completar por el encuestador","survey_methodology_extra.survey_EE12","View",,14
"survey_methodology_extra.EE12_ENC_MOD","MOD",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_ENC_REC_NA","survey_methodology_extra.EE12_ENC",,"Modalidad de aplicación del cuestionario","survey_methodology_extra.survey_EE12","Variable",,14
"survey_methodology_extra.EE12_ENC_MOD_S1",1,,,"closed",,"survey_methodology_extra.EE12_ENC_MOD",,"Por encuestador","survey_methodology_extra.survey_EE12","Null",,14
"survey_methodology_extra.EE12_ENC_MOD_S2",2,,,"closed",,"survey_methodology_extra.EE12_ENC_MOD",,"Auto-administrado","survey_methodology_extra.survey_EE12","Null",,14
"survey_methodology_extra.EE12_ENC_REC","REC",,,"closed",,"survey_methodology_extra.EE12_ENC",,"Recepción del cuestionario en la empresa","survey_methodology_extra.survey_EE12","View",,14
"survey_methodology_extra.EE12_ENC_REC_NA","NA",,"survey_methodology_extra.format_Char","disabled","True:EE12_ENC_REC_CARGO","survey_methodology_extra.EE12_ENC_REC",,"Nombre y Apellido","survey_methodology_extra.survey_EE12","Variable",,14
"survey_methodology_extra.EE12_ENC_REC_CARGO","CARGO",,"survey_methodology_extra.format_Char","disabled","True:EE12_ENC_REC_FECHA","survey_methodology_extra.EE12_ENC_REC",,"Cargo","survey_methodology_extra.survey_EE12","Variable",,14
"survey_methodology_extra.EE12_ENC_REC_FECHA","FECHA",,"survey_methodology_extra.format_Date","disabled","True:EE12_ENC_NOREAL","survey_methodology_extra.EE12_ENC_REC",,"Fecha","survey_methodology_extra.survey_EE12","Variable",,14
"survey_methodology_extra.EE12_ENC_NOREAL","NOREAL",,"survey_methodology_extra.format_SelectOne","disabled","sinput=='1':EE12_ENC_NOREAL_ND:EE12_ENC_NOREAL_OTRO 
sinput=='6':EE12_ENC_NOREAL_OTRO:EE12_ENC_NOREAL_ND
sinput not in ['1','6']:EE12_ENC_OBS_PREG_1_PREG","survey_methodology_extra.EE12_ENC",,"La encuentas no se realizó (indicar motivo)","survey_methodology_extra.survey_EE12","Variable",,14
"survey_methodology_extra.EE12_ENC_NOREAL_S1",1,,,"closed",,"survey_methodology_extra.EE12_ENC_NOREAL",,"se mudo a otra localidad","survey_methodology_extra.survey_EE12","Null",,14
"survey_methodology_extra.EE12_ENC_NOREAL_S2",2,,,"closed",,"survey_methodology_extra.EE12_ENC_NOREAL",,"empresa desconocida (no ubicada)","survey_methodology_extra.survey_EE12","Null",,14
"survey_methodology_extra.EE12_ENC_NOREAL_S3",3,,,"closed",,"survey_methodology_extra.EE12_ENC_NOREAL",,"empresa cerrada por cese definitivo de actividades","survey_methodology_extra.survey_EE12","Null",,14
"survey_methodology_extra.EE12_ENC_NOREAL_S4",4,,,"closed",,"survey_methodology_extra.EE12_ENC_NOREAL",,"plazo vencido","survey_methodology_extra.survey_EE12","Null",,14
"survey_methodology_extra.EE12_ENC_NOREAL_S5",5,,,"closed",,"survey_methodology_extra.EE12_ENC_NOREAL",,"rechazo","survey_methodology_extra.survey_EE12","Null",,14
"survey_methodology_extra.EE12_ENC_NOREAL_S6",6,,,"closed",,"survey_methodology_extra.EE12_ENC_NOREAL",,"Otro motivo:","survey_methodology_extra.survey_EE12","Null",,14
"survey_methodology_extra.EE12_ENC_NOREAL_ND","ND",,"survey_methodology_extra.format_Char","disabled","True:EE12_ENC_NOREAL_OTRO","survey_methodology_extra.EE12_ENC",,"Indique nueva dirección","survey_methodology_extra.survey_EE12","Variable",,14
"survey_methodology_extra.EE12_ENC_NOREAL_OTRO","OTRO",,"survey_methodology_extra.format_Char","disabled","True:EE12_ENC_OBS","survey_methodology_extra.EE12_ENC",,"especificar","survey_methodology_extra.survey_EE12","Variable",,14
"survey_methodology_extra.EE12_ENC_OBS","OBS",,"survey_methodology_extra.format_Char","disabled","True:EE12_ENC_OBS_PREG_1_PREG","survey_methodology_extra.EE12_ENC",,"Observaciones generales del encuestador","survey_methodology_extra.survey_EE12","Variable",,14
"survey_methodology_extra.EE12_ENC_OBS_PREG","PREG",,,,,"survey_methodology_extra.EE12_ENC_OBS",,"Observaciones sobre preguntas específicas","survey_methodology_extra.survey_EE12","Variable",,14
"survey_methodology_extra.EE12_ENC_OBS_PREG_1",1,,,,,"survey_methodology_extra.EE12_ENC_OBS_PREG",,,"survey_methodology_extra.survey_EE12","View",,14
"survey_methodology_extra.EE12_ENC_OBS_PREG_1_PREG","PREG",,"survey_methodology_extra.format_Char","disabled","True:EE12_ENC_OBS_PREG_1_OBS","survey_methodology_extra.EE12_ENC_OBS_PREG_1",,"Pregunta","survey_methodology_extra.survey_EE12","Variable",,14
"survey_methodology_extra.EE12_ENC_OBS_PREG_1_OBS","OBS",,"survey_methodology_extra.format_Char","disabled","True:EE12_ENC_OBS_PREG_2_PREG","survey_methodology_extra.EE12_ENC_OBS_PREG_1",,"Observaciones","survey_methodology_extra.survey_EE12","Variable",,14
"survey_methodology_extra.EE12_ENC_OBS_PREG_2",2,,,,,"survey_methodology_extra.EE12_ENC_OBS_PREG",,,"survey_methodology_extra.survey_EE12","View",,14
"survey_methodology_extra.EE12_ENC_OBS_PREG_2_PREG","PREG",,"survey_methodology_extra.format_Char","disabled","True:EE12_ENC_OBS_PREG_2_OBS","survey_methodology_extra.EE12_ENC_OBS_PREG_2",,"Pregunta","survey_methodology_extra.survey_EE12","Variable",,14
"survey_methodology_extra.EE12_ENC_OBS_PREG_2_OBS","OBS",,"survey_methodology_extra.format_Char","disabled","True:EE12_ENC_OBS_PREG_3_PREG","survey_methodology_extra.EE12_ENC_OBS_PREG_2",,"Observaciones","survey_methodology_extra.survey_EE12","Variable",,14
"survey_methodology_extra.EE12_ENC_OBS_PREG_3",3,,,,,"survey_methodology_extra.EE12_ENC_OBS_PREG",,,"survey_methodology_extra.survey_EE12","View",,14
"survey_methodology_extra.EE12_ENC_OBS_PREG_3_PREG","PREG",,"survey_methodology_extra.format_Char","disabled","True:EE12_ENC_OBS_PREG_3_OBS","survey_methodology_extra.EE12_ENC_OBS_PREG_3",,"Pregunta","survey_methodology_extra.survey_EE12","Variable",,14
"survey_methodology_extra.EE12_ENC_OBS_PREG_3_OBS","OBS",,"survey_methodology_extra.format_Char","disabled","True:EE12_ENC_OBSGEN","survey_methodology_extra.EE12_ENC_OBS_PREG_3",,"Observaciones","survey_methodology_extra.survey_EE12","Variable",,14
"survey_methodology_extra.EE12_ENC_OBSGEN","OBSGEN",,"survey_methodology_extra.format_Char","disabled","True:EE12_ENC_DAT_ENC","survey_methodology_extra.EE12_ENC",,"Observaciones generales del supervisor","survey_methodology_extra.survey_EE12","Variable",,14
"survey_methodology_extra.EE12_ENC_DAT","DAT",,,,,"survey_methodology_extra.EE12_ENC",,"Datos del encuestador y supervisor","survey_methodology_extra.survey_EE12","View",,14
"survey_methodology_extra.EE12_ENC_DAT_ENC","ENC",,"survey_methodology_extra.format_Char","disabled","True:EE12_ENC_DAT_SUP","survey_methodology_extra.EE12_ENC_DAT",,"Encuestador (Nombre y apellido)","survey_methodology_extra.survey_EE12","Variable",,14
"survey_methodology_extra.EE12_ENC_DAT_SUP","SUP",,"survey_methodology_extra.format_Char","disabled",,,,"Supervisor (Nombre y apellido)","survey_methodology_extra.survey_EE12","Variable",,14
